CCTV2_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8,0.001 MB/s
CCTV2_联通,http://110.7.130.140:8096/tsfile/live/0002_1.m3u8,1.122 MB/s
CCTV2_联通,http://1.25.12.164:9000/udp/239.125.2.65:4120,0.886 MB/s
CCTV2_联通,http://27.10.209.62:8010/udp/225.0.4.132:7980,0.852 MB/s
CCTV2_联通,http://119.166.7.60:6666/udp/239.253.254.232:8000,0.823 MB/s
CCTV2_联通,http://113.206.189.140:55555/udp/225.0.4.132:7980,0.819 MB/s
CCTV2_联通,http://219.155.209.104:8888/rtp/225.1.4.74:1103,0.815 MB/s
CCTV2_联通,http://27.11.251.97:8001/udp/225.0.4.132:7980,0.815 MB/s
CCTV2_联通,http://221.7.123.248:8003/udp/225.0.4.132:7980,0.813 MB/s
CCTV2_联通,http://27.12.165.147:4022/udp/225.0.4.132:7980,0.811 MB/s
CCTV2_联通,http://222.137.231.229:2000/rtp/225.1.4.74:1103,0.808 MB/s
CCTV2_联通,http://123.115.112.109:4000/rtp/239.3.1.60:8084,0.808 MB/s
CCTV2_联通,http://116.2.48.244:6000/rtp/232.0.0.135:1234,0.807 MB/s
CCTV2_联通,http://221.15.6.153:8888/rtp/225.1.4.74:1103,0.795 MB/s
CCTV2_联通,http://219.156.52.40:9999/rtp/225.1.4.74:1103,0.795 MB/s
CCTV2_联通,http://218.7.89.228:4022/udp/229.58.190.153:5000,0.790 MB/s
CCTV2_联通,http://27.10.209.62:8001/udp/225.0.4.132:7980,0.788 MB/s
CCTV2_联通,http://27.11.254.90:8005/udp/225.0.4.132:7980,0.786 MB/s
CCTV2_联通,http://27.11.40.250:8004/udp/225.0.4.132:7980,0.782 MB/s
CCTV2_联通,http://222.142.131.120:8089/rtp/225.1.4.74:1103,0.778 MB/s
CCTV2_联通,http://119.4.54.21:8848/udp/239.93.1.23:6000,0.774 MB/s
CCTV2_联通,http://111.196.191.211:5555/rtp/239.3.1.60:8084,0.772 MB/s
CCTV2_联通,http://27.11.52.23:8001/udp/225.0.4.132:7980,0.756 MB/s
CCTV2_联通,http://121.17.146.174:2022/rtp/239.253.92.190:6065,0.715 MB/s
CCTV2_联通,http://221.205.20.224:8888/hls/2/index.m3u8,0.683 MB/s
CCTV2_联通,http://114.250.93.106:8686/rtp/239.3.1.60:8084,0.666 MB/s
CCTV2_联通,http://222.137.229.88:808/hls/2/index.m3u8,0.509 MB/s
